Time [s],Strain,Stress [MPa],Displacement [nm],Load [mN]
183.4,0.089360279,122.4609787,509.3535913,0.722085681
183.45,0.089142599,120.4429691,508.1128154,0.710186578
183.5,0.089176942,119.8864382,508.3085675,0.706905018
183.55,0.089224836,120.9492984,508.5815676,0.713172126
183.6,0.089090356,120.9797696,507.8150272,0.713351798
183.65,0.089202126,121.6108464,508.4521194,0.717072914
183.7,0.089078237,117.7416252,507.7459537,0.694258224
183.75,0.088930764,117.1308356,506.9053523,0.69065673
183.8,0.089022814,122.3107526,507.4300387,0.721199879
183.85,0.088966923,119.531609,507.1114611,0.704812784
183.9,0.088699437,113.5935211,505.5867935,0.669799114
183.95,0.088796326,115.2736714,506.1390593,0.679706045
184,0.088806572,118.4537854,506.197463,0.698457445
184.05,0.088847981,117.8549327,506.4334903,0.694926337
184.1,0.088651844,113.5182918,505.3155128,0.669355528
184.15,0.088735328,114.0691819,505.7913711,0.672603827
184.2,0.088614718,114.749983,505.1038938,0.67661814
184.25,0.0886884,114.4319968,505.5238788,0.674743148
184.3,0.088634555,118.3559788,505.2169615,0.697880733
184.35,0.088466315,118.822671,504.2579948,0.700632563
184.4,0.088479762,119.2275858,504.3346438,0.703020124
184.45,0.088500165,118.6186564,504.4509421,0.699429599
184.5,0.088316813,115.7847502,503.4058356,0.682719599
184.55,0.088395503,115.4753873,503.8543651,0.680895454
184.6,0.088273645,114.7878022,503.1597774,0.676841139
184.65,0.088371998,115.3271817,503.7203898,0.680021566
184.7,0.088115169,112.3180585,502.2564634,0.662278406
184.75,0.088140166,114.3382949,502.3989482,0.674190639
184.8,0.088190836,114.9332896,502.6877662,0.677698999
184.85,0.088090282,103.5415194,502.1146061,0.610527936
184.9,0.087899134,102.2310439,501.0250657,0.602800776
184.95,0.088021893,102.0455653,501.7247922,0.601707109
185,0.087854129,100.8099474,500.7685334,0.594421344
185.05,0.087840901,100.7812572,500.6931347,0.594252173
185.1,0.087813851,101.8062138,500.5389518,0.600295784
185.15,0.087910686,102.4163428,501.0909112,0.603893383
185.2,0.087864592,102.0435747,500.8281759,0.601695372
185.25,0.087742753,99.9192373,500.1336934,0.589169311
185.3,0.087649076,103.2672821,499.5997327,0.608910908
185.35,0.087699315,101.5885641,499.8860952,0.599012422
185.4,0.087718656,100.6151516,499.9963396,0.593272739
185.45,0.087557804,98.78024583,499.0794828,0.582453299
185.5,0.087557767,99.46984457,499.0792711,0.586519487
185.55,0.087554195,99.98847013,499.0589119,0.58957754
185.6,0.087384807,98.14044539,498.0933977,0.578680745
185.65,0.087420752,98.12607565,498.2982838,0.578596014
185.7,0.087399919,98.35464944,498.1795383,0.579943789
185.75,0.087439974,96.69267408,498.4078497,0.570144026
185.8,0.087193163,96.31064318,497.0010284,0.567891398
185.85,0.087270214,89.87593277,497.4402208,0.529949416
185.9,0.08721145,90.00567813,497.1052653,0.530714453
185.95,0.087323731,90.65421463,497.7452693,0.53453852
186,0.087143267,88.77059228,496.7166225,0.523431825
186.05,0.087077674,88.11928298,496.3427424,0.519591409
186.1,0.087157563,87.93519962,496.7981088,0.51850597
186.15,0.087106359,87.99237391,496.5062482,0.518843095
186.2,0.087042375,86.93805776,496.1415349,0.512626367
186.25,0.086872952,87.51466266,495.1758262,0.516026292
186.3,0.08692424,89.75962715,495.4681698,0.529263625
186.35,0.086927158,84.77835354,495.4847981,0.499891768
186.4,0.086853461,80.91347304,495.0647276,0.477102673
186.45,0.086841977,82.40914361,494.9992687,0.485921828
186.5,0.086846935,81.4583454,495.0275315,0.480315488
186.55,0.086697908,77.92287362,494.1780744,0.459468737
186.6,0.086560386,75.61085909,493.3942002,0.445836047
186.65,0.086526973,75.94360968,493.2037465,0.447798096
186.7,0.086527482,77.18385719,493.206646,0.45511116
186.75,0.086550533,76.72204656,493.3380391,0.452388114
186.8,0.086587552,81.58055802,493.5490469,0.48103611
186.85,0.08646506,79.49245771,492.8508419,0.46872372
186.9,0.086378639,75.85492136,492.3582435,0.447275149
186.95,0.086309233,76.73711927,491.9626295,0.45247699
187,0.086328084,76.26693729,492.0700778,0.449704583
187.05,0.086293866,75.8989943,491.8750353,0.447535024
187.1,0.086407713,76.34353728,492.5239665,0.450156251
187.15,0.086274079,75.79473825,491.7622503,0.446920282
187.2,0.086215,74.50139294,491.4255016,0.43929413
187.25,0.086255519,75.49069375,491.6564584,0.445127498
187.3,0.086207461,77.80164075,491.3825287,0.458753893
187.35,0.086051326,74.69806861,490.4925566,0.440453819
187.4,0.086058886,75.02056817,490.5356479,0.442355423
187.45,0.085886716,74.20247135,489.5542837,0.437531552
187.5,0.085976976,74.25191377,490.0687655,0.437823087
187.55,0.085983667,73.56731285,490.106901,0.433786368
187.6,0.085939763,71.41167977,489.8566513,0.421075774
187.65,0.085806592,70.76077741,489.097574,0.417237758
187.7,0.085754766,70.38808677,488.8021684,0.415040204
187.75,0.085888898,71.55859242,489.566721,0.421942038
187.8,0.085709429,69.68927113,488.5437446,0.410919669
187.85,0.085572497,60.64529631,487.7632353,0.357592276
187.9,0.085603153,63.0718532,487.9379746,0.37190036
187.95,0.085621053,62.59136206,488.0400017,0.369067166
188,0.085532392,61.36779737,487.534637,0.361852471
188.05,0.085555213,61.34596705,487.6647127,0.36172375
188.1,0.085394608,59.85324022,486.7492684,0.352921953
188.15,0.085378258,59.16706967,486.6560691,0.348875979
188.2,0.085427458,58.84356071,486.9365084,0.346968423
188.25,0.085399954,58.37802948,486.7797378,0.344223439
188.3,0.085202808,61.08868905,485.6560076,0.360206721
188.35,0.085214625,58.41052486,485.723361,0.344415046
188.4,0.085229124,59.77955939,485.8060055,0.352487497
188.45,0.08518714,55.87336472,485.5666964,0.329454795
188.5,0.085005802,55.54857681,484.5330717,0.327539697
188.55,0.085016418,56.7114281,484.5935824,0.334396398
188.6,0.084947438,56.03574111,484.200394,0.33041224
188.65,0.084950035,56.74609382,484.2152018,0.334600803
188.7,0.085008902,56.80762819,484.5507396,0.334963638
188.75,0.084941321,54.99680946,484.1655295,0.324286226
188.8,0.084727188,55.71208421,482.9449708,0.328503812
188.85,0.084606114,47.54500826,482.2548526,0.280347014
188.9,0.084636244,46.63240434,482.426589,0.274965885
188.95,0.084851458,51.28494571,483.6533121,0.302399387
189,0.084723698,49.74828867,482.925079,0.293338558
189.05,0.084614893,48.48707229,482.3048901,0.285901852
189.1,0.084680492,47.13076746,482.6788051,0.277904461
189.15,0.084523694,46.90308332,481.7850575,0.276561932
189.2,0.08453874,44.94239418,481.8708182,0.265000816
189.25,0.084565928,45.10858979,482.0257909,0.265980781
189.3,0.08448936,51.87317228,481.5893495,0.305867839
189.35,0.084327052,52.48832027,480.6641937,0.309495032
189.4,0.084361283,54.15845208,480.8593135,0.319342889
189.45,0.084271825,53.13785387,480.3494034,0.313324978
189.5,0.084348179,53.40101762,480.7846183,0.314876711
189.55,0.084211748,50.08946007,480.0069619,0.29535026
189.6,0.084141523,49.16030722,479.606682,0.289871552
189.65,0.084124274,48.51217593,479.5083627,0.286049875
189.7,0.084043055,49.17018833,479.0454109,0.289929815
189.75,0.084115439,50.77970537,479.4580045,0.29942026
189.8,0.084100735,53.7013152,479.3741899,0.316647402
189.85,0.084009262,44.10366862,478.8527945,0.260055308
189.9,0.084017159,43.23683582,478.8978035,0.254944068
189.95,0.083946262,42.51307171,478.4936929,0.250676425
190,0.083887226,40.5476543,478.1571871,0.239087429
190.05,0.083757956,40.21034812,477.4203487,0.237098518
190.1,0.083913217,40.8803362,478.3053351,0.241049073
190.15,0.083839469,40.18441845,477.8849728,0.236945625
190.2,0.083614008,38.83249308,476.599847,0.228974058
190.25,0.083686256,39.318544,477.011662,0.231840035
190.3,0.083514833,39.87398799,476.0345489,0.235115186
190.35,0.083535402,36.47230279,476.151789,0.215057301
190.4,0.083594747,36.85361496,476.4900584,0.217305691
190.45,0.083565269,37.18154039,476.3220317,0.219239289
190.5,0.083613353,36.404874,476.5961119,0.214659711
190.55,0.083441449,35.56071361,475.6162597,0.209682157
190.6,0.083424292,34.23237141,475.5184648,0.201849646
190.65,0.083269793,32.19248387,474.6378215,0.189821541
190.7,0.083319089,33.49627225,474.9188066,0.19750927
190.75,0.083276258,33.81177631,474.6746682,0.199369626
190.8,0.083054049,34.55741659,473.4080795,0.203766261
190.85,0.08316293,32.51489363,474.0286982,0.191722615
190.9,0.083042812,32.02961609,473.3440259,0.188861198
190.95,0.083027126,31.86436827,473.2546164,0.187886822
191,0.083105455,32.12166044,473.7010948,0.189403933
191.05,0.083009062,33.22781134,473.1516557,0.195926303
191.1,0.083150729,32.53373451,473.9591537,0.19183371
191.15,0.08297685,29.299922,472.968045,0.172765679
191.2,0.082945204,29.23534353,472.7876655,0.172384895
191.25,0.082841893,26.37186635,472.1987891,0.15550053
191.3,0.082645948,27.06491439,471.081906,0.159587057
191.35,0.082666813,20.17660085,471.2008334,0.118970424
191.4,0.082557437,20.68766894,470.5773891,0.121983914
191.45,0.08264306,20.90573979,471.0654409,0.123269759
191.5,0.082562423,20.19767196,470.6058091,0.119094669
191.55,0.082547424,20.59679262,470.5203143,0.121448066
191.6,0.082555795,21.32342296,470.5680287,0.125732609
191.65,0.082517271,22.02021098,470.3484434,0.129841189
191.7,0.082617756,21.8117887,470.9212071,0.128612236
191.75,0.082410811,18.95114072,469.741624,0.111744553
191.8,0.082473111,24.33956635,470.0967303,0.143517164
191.85,0.082387731,22.43179887,469.6100652,0.132268098
191.9,0.082281688,22.29120002,469.005622,0.131439063
191.95,0.082270232,21.48507888,468.9403221,0.126685806
192,0.082318093,22.63440424,469.2131325,0.133462752
192.05,0.082108779,18.11281849,468.0200382,0.106801424
192.1,0.081960532,16.6221845,467.1750346,0.098011967
192.15,0.082128855,19.48381903,468.1344751,0.114885467
192.2,0.0820942,20.00998268,467.9369395,0.117987967
192.25,0.08200757,20.96110858,467.4431498,0.123596239
192.3,0.082011528,23.13790083,467.4657111,0.136431597
192.35,0.08191081,17.89438307,466.8916195,0.105513429
192.4,0.081790713,14.18278353,466.2070663,0.083628148
192.45,0.081851131,16.99289163,466.5514441,0.100197825
192.5,0.081884569,17.80261536,466.7420443,0.104972325
192.55,0.081803765,16.29578126,466.2814619,0.096087345
192.6,0.081640417,16.36681091,465.3503759,0.096506168
192.65,0.081618117,15.7828212,465.2232692,0.093062699
192.7,0.081719223,16.23156924,465.7995723,0.095708722
192.75,0.081589995,14.58550332,465.0629735,0.086002768
192.8,0.081596753,17.62084335,465.1014916,0.103900514
192.85,0.081504375,11.99332869,464.5749365,0.070718126
192.9,0.081436988,12.34266695,464.1908304,0.072777983
192.95,0.081418417,13.24468869,464.0849745,0.078096714
193,0.081362043,12.05005555,463.7636468,0.071052613
193.05,0.081268674,11.73013154,463.2314403,0.069166196
193.1,0.081311082,11.20164078,463.4731685,0.066049974
193.15,0.081294042,11.71404596,463.3760398,0.069071348
193.2,0.081196829,11.24211995,462.821928,0.066288657
193.25,0.081094218,9.657812108,462.2370421,0.056946857
193.3,0.081118253,13.63988977,462.3740437,0.080427
193.35,0.081108435,13.94752631,462.3180796,0.082240965
193.4,0.081099957,14.14253719,462.2697525,0.083390838
193.45,0.081078725,13.18133293,462.1487304,0.07772314
193.5,0.080971309,11.92271321,461.5364613,0.070301745
193.55,0.080828698,9.93041835,460.7235779,0.058554267
193.6,0.08078104,10.42257339,460.45193,0.061456238
193.65,0.080663907,10.31199125,459.7842677,0.060804195
193.7,0.080736568,11.54640595,460.1984365,0.068082866
193.75,0.080741662,12.23272979,460.2274716,0.072129744
193.8,0.080676587,13.80577721,459.8565474,0.081405148
193.85,0.080587984,11.90793132,459.3515066,0.070214584
193.9,0.08058187,10.84551511,459.3166618,0.063950095
193.95,0.080676796,10.75053237,459.857736,0.063390033
194,0.080626931,8.794823405,459.5735039,0.051858283
194.05,0.080341499,8.759234612,457.9465427,0.051648435
194.1,0.080503617,10.10015148,458.8706174,0.059555091
194.15,0.080418905,8.914955482,458.3877611,0.052566636
194.2,0.080469501,8.968699841,458.6761585,0.052883537
194.25,0.080511252,10.00291914,458.9141373,0.058981765
194.3,0.080240194,8.25250202,457.3691063,0.048660509
194.35,0.080136583,5.826505361,456.7785252,0.034355728
194.4,0.080089258,6.328988938,456.5087683,0.0373186
194.45,0.08018221,7.626324406,457.0385975,0.044968281
194.5,0.080086896,6.376211691,456.4953046,0.037597047
194.55,0.079981729,5.140148115,455.8958564,0.030308653
194.6,0.080005133,5.398854892,456.0292579,0.031834106
194.65,0.079858827,5.110032775,455.1953129,0.03013108
194.7,0.079828512,5.094732878,455.0225206,0.030040864
194.75,0.079848985,5.409074249,455.1392163,0.031894364
194.8,0.079917818,7.440084871,455.5315604,0.043870128
194.85,0.079952705,4.773644449,455.7304168,0.028147581
194.9,0.079530553,5.006248893,453.3241539,0.029519123
194.95,0.07965626,6.004386126,454.0406823,0.035404594
195,0.079502707,6.24576886,453.165432,0.036827897
195.05,0.079477393,5.47964417,453.0211394,0.032310477
195.1,0.07955382,5.413341051,453.4567722,0.031919523
195.15,0.07958293,5.490067865,453.6226999,0.032371939
195.2,0.079606491,4.778298813,453.7570012,0.028175025
195.25,0.07925941,3.742876334,451.7786398,0.022069703
195.3,0.079484606,7.369946762,453.0622545,0.043456561
195.35,0.079371219,3.207205116,452.4159506,0.018911141
195.4,0.079406131,3.863570376,452.6149452,0.02278137
195.45,0.079309634,4.315690209,452.064916,0.025447274
195.5,0.079154354,3.125901594,451.1798164,0.018431739
195.55,0.07908244,3.521417926,450.7699067,0.020763883
195.6,0.079081086,3.012169648,450.7621912,0.017761124
195.65,0.079088359,3.84638733,450.803648,0.022680051
195.7,0.079139569,3.038483405,451.0955429,0.017916281
195.75,0.078959409,2.918909823,450.0686308,0.017211221
195.8,0.078899241,3.427342484,449.725676,0.020209172
195.85,0.078909775,3.237426312,449.7857147,0.019089339
195.9,0.078863871,2.895876319,449.5240653,0.017075405
195.95,0.078737122,2.388875904,448.8015929,0.0140859
196,0.078870583,2.930135107,449.5623237,0.017277411
196.05,0.078714696,2.619260685,448.6737644,0.015444353
196.1,0.078702922,2.366229963,448.6066573,0.013952369
196.15,0.078660389,2.679001706,448.3642153,0.015796614
196.2,0.0786615,3.161816487,448.3705484,0.018643509
196.25,0.078587789,1.754644076,447.9503961,0.01034618
196.3,0.078540684,3.721028654,447.6818983,0.021940879
196.35,0.078491923,2.554610056,447.4039638,0.015063144
196.4,0.078336823,1.904947892,446.519889,0.01123244
196.45,0.078476903,2.76110161,447.3183465,0.016280712
196.5,0.07840584,2.681892661,446.9132888,0.01581366
196.55,0.078142517,2.069746544,445.4123442,0.012204168
196.6,0.078235343,2.345854876,445.941456,0.013832228
196.65,0.078391029,1.745296878,446.8288672,0.010291065
196.7,0.078199133,1.53623512,445.7350571,0.009058342
196.75,0.078176111,1.439488968,445.6038324,0.008487882
196.8,0.07802665,1.878606079,444.7519063,0.011077117
196.85,0.077915666,0.848609475,444.1192961,0.005003788
196.9,0.077869977,1.267534581,443.8588674,0.007473961
196.95,0.077836927,0.782198908,443.6704812,0.004612201
197,0.078020349,2.167762975,444.7159868,0.012782117
197.05,0.077870216,0.81000478,443.8602293,0.004776157
197.1,0.077839301,1.499351607,443.6840151,0.00884086
197.15,0.077879358,1.48457492,443.9123428,0.00875373
197.2,0.077980758,1.849454438,444.4903218,0.010905225
197.25,0.07772689,0.946093874,443.0432726,0.0055786
197.3,0.077698603,1.980545712,442.8820399,0.011678199
197.35,0.077401401,0.887686473,441.1879858,0.005234204
197.4,0.077546881,0.78268524,442.0172216,0.004615068
197.45,0.077558948,-0.356255178,442.0860022,-0.002100643
197.5,0.077456883,-0.542993338,441.5042324,-0.003201736
197.55,0.077509245,0.543275604,441.8026986,0.0032034
197.6,0.077277393,0.536540838,440.4811378,0.003163689
197.65,0.077275502,0.068994283,440.4703622,0.000406822
197.7,0.077284237,0.208351194,440.5201497,0.001228533
197.75,0.077337646,0.361195279,440.8245841,0.002129772
197.8,0.077286624,0.746886903,440.5337565,0.004403985
197.85,0.077220343,-0.071636234,440.1559553,-0.0004224
197.9,0.077083886,-0.096431412,439.3781494,-0.000568604
197.95,0.077030805,-0.129733586,439.0755905,-0.000764968
198,0.077071901,-0.21312821,439.3098385,-0.001256701
198.05,0.076933557,-0.176087794,438.5212775,-0.001038294
198.1,0.076908975,0.07397634,438.3811594,0.000436198
198.15,0.077016966,-0.243099082,438.9967062,-0.001433423
198.2,0.076781766,-0.432375777,437.6560671,-0.002549484
198.25,0.076740407,0.291696649,437.4203195,0.001719976
198.3,0.076809671,0.618284994,437.8151247,0.00364569
198.35,0.076817575,0.050863588,437.8601772,0.000299915
198.4,0.076802856,0.173729715,437.7762796,0.001024389
198.45,0.076685264,-0.515948275,437.1060022,-0.003042266
198.5,0.076737757,0.835103352,437.4052148,0.00492415
198.55,0.076400412,0.128702041,435.4823461,0.000758886
198.6,0.0766318,-0.083111412,436.8012623,-0.000490063
198.65,0.076506398,-0.27492664,436.0864693,-0.001621093
198.7,0.076431677,0.277649388,435.6605614,0.001637147
198.75,0.076330599,-0.208848973,435.0844143,-0.001231469
198.8,0.07627001,0.506832725,434.7390585,0.002988516
198.85,0.07642288,-0.429024953,435.6104135,-0.002529726
198.9,0.076237352,-0.371734397,434.5529074,-0.002191915
198.95,0.076198932,0.026397982,434.3339102,0.000155655
199,0.076247941,-0.892058141,434.6132627,-0.005259981
199.05,0.076076626,-1.017677698,433.6367708,-0.006000691
199.1,0.076081959,0.207396746,433.667166,0.001222906
